transaction_id,txn_date,year,year_month,customer_code,region,qty,unit_price,item_supply_amount,supply_amount,tax,total_amount,is_modified,invoice_type,issue_type,receipt_type
T1016,2025-12-31,2025,2025-12,C03,서울특별시 송파구,473000,550,260150000,260150000,26015000,286165000,N,세금계산서,ASP발급,청구
T1017,2025-12-31,2025,2025-12,C03,서울특별시 송파구,400000,370,148000000,148000000,14800000,162800000,N,세금계산서,ASP발급,청구
T1018,2025-12-31,2025,2025-12,C03,서울특별시 송파구,400000,343,137200000,362859430,36285943,399145373,N,세금계산서,ASP발급,청구
T1019,2025-12-31,2025,2025-12,C03,서울특별시 송파구,75800,420,31836000,31836000,3183600,35019600,N,세금계산서,ASP발급,청구
T1020,2025-12-31,2025,2025-12,C08,경기도 용인시,,,1900000,950000,95000,1045000,N,세금계산서,ASP발급,청구
T1021,2025-12-31,2025,2025-12,C08,경기도 용인시,162900,405,65974500,308974500,30897450,339871950,N,세금계산서,ASP발급,청구
T1022,2025-12-31,2025,2025-12,C12,경기도 용인시,100000,353,35300000,35300000,3530000,38830000,N,세금계산서,ASP발급,청구
T1023,2025-12-31,2025,2025-12,C21,서울특별시 은평구,6440,17,109480,109480,10948,120428,N,세금계산서,ASP발급,청구
T1024,2025-12-31,2025,2025-12,C12,경기도 용인시,-100000,353,-35300000,-35300000,-3530000,-38830000,Y,수정세금계산서,ASP발급,청구
T1025,2025-12-31,2025,2025-12,C12,경기도 용인시,100000,353,35300000,35300000,3530000,38830000,Y,수정세금계산서,ASP발급,청구
T1026,2025-12-31,2025,2025-12,C40,경기도 수원시,1036283,17,17616811,18716811,1871681,20588492,N,세금계산서,ASP발급,청구
T1027,2025-12-31,2025,2025-12,C16,경기도 하남시,88770,420,37283400,180600750,18060075,198660825,N,세금계산서,ASP발급,청구
T1028,2025-12-31,2025,2025-12,C16,경기도 하남시,10610,600,6366000,6366000,636600,7002600,N,세금계산서,ASP발급,청구
T1029,2025-12-31,2025,2025-12,C14,전북특별자치도 군산시,328770,356,117042120,167042120,16704212,183746332,N,세금계산서,ASP발급,청구
T1030,2025-12-31,2025,2025-12,C01,경상북도 안동시,2044735,363,742238805,748023235,74802323,822825558,N,세금계산서,ASP발급,청구
T1031,2025-12-31,2025,2025-12,C01,경상북도 안동시,659630,14,9234820,9975140,997514,10972654,N,세금계산서,ASP발급,청구
T1032,2025-12-31,2025,2025-12,C01,경상북도 안동시,25320,400,10128000,10128000,1012800,11140800,N,세금계산서,ASP발급,청구
T1033,2025-12-31,2025,2025-12,C04,부산광역시 수영구,97660,290,28321400,28321400,2832140,31153540,N,세금계산서,ASP발급,청구
T1034,2025-12-31,2025,2025-12,C04,부산광역시 수영구,6316960,12,75803520,150803282,15080327,165883609,N,세금계산서,ASP발급,청구
T1035,2025-12-31,2025,2025-12,C23,경기도 수원시,64160,420,26947200,26947200,2694720,29641920,N,세금계산서,ASP발급,청구
T1036,2026-01-02,2026,2026-01,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T1037,2026-01-05,2026,2026-01,C09,전라북도 전주시,500000,373,186500000,186500000,18650000,205150000,N,세금계산서,ASP발급,청구
T1038,2026-01-19,2026,2026-01,C17,서울특별시 송파구,27980,387,10828260,10828260,1082826,11911086,N,세금계산서,ASP발급,청구
T1039,2026-01-21,2026,2026-01,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T1040,2026-01-28,2026,2026-01,C33,경상남도 밀양시,26210,380,9959800,9959800,995980,10955780,N,세금계산서,ASP발급,청구
T1041,2026-01-28,2026,2026-01,C17,서울특별시 송파구,14510,397,5760470,5760470,576047,6336517,N,세금계산서,ASP발급,청구
T1042,2026-01-28,2026,2026-01,C33,경상남도 밀양시,-26210,380,-9959800,-9959800,-995980,-10955780,Y,수정세금계산서,ASP발급,청구
T1043,2026-01-28,2026,2026-01,C33,경상남도 밀양시,26210,360,9435600,9435600,943560,10379160,Y,수정세금계산서,ASP발급,청구
T1044,2026-01-28,2026,2026-01,C16,경기도 하남시,178690,15,2680350,8755350,875535,9630885,N,세금계산서,ASP발급,청구
T1045,2026-01-29,2026,2026-01,C07,경상남도 창원시,141080,379,53469320,53469320,5346932,58816252,N,세금계산서,ASP발급,청구
T1046,2026-01-30,2026,2026-01,C05,경기도 평택시,381970,398,152024060,152024060,15202406,167226466,N,세금계산서,ASP발급,청구
T1047,2026-01-30,2026,2026-01,C35,서울 강남구,24070,405,9748350,9748350,974835,10723185,N,세금계산서,ASP발급,청구
T1048,2026-01-30,2026,2026-01,C10,서울특별시 강동구,3446674,15,51700110,51700110,5170011,56870121,N,세금계산서,ASP발급,청구
T1049,2026-01-31,2026,2026-01,C02,경상남도 김해시,825040,328,270613120,397298560,39729856,437028416,N,세금계산서,ASP발급,청구
T1050,2026-01-31,2026,2026-01,C07,경상남도 창원시,995680,12,11948160,18408160,1840816,20248976,N,세금계산서,ASP발급,청구
T1051,2026-01-31,2026,2026-01,C07,경상남도 창원시,497820,19,9458580,12688580,1268858,13957438,N,세금계산서,ASP발급,청구
T1052,2026-01-31,2026,2026-01,C07,경상남도 창원시,-497820,19,-9458580,-12688580,-1268858,-13957438,Y,수정세금계산서,ASP발급,청구
T1053,2026-01-31,2026,2026-01,C07,경상남도 창원시,497820,12,5973840,9203840,920384,10124224,Y,수정세금계산서,ASP발급,청구
T1054,2026-01-31,2026,2026-01,C13,서울특별시 강남구,177730,379,67359670,67359670,6735967,74095637,N,세금계산서,ASP발급,청구
T1055,2026-01-31,2026,2026-01,C14,전북특별자치도 군산시,322120,356,114674720,64674720,6467472,71142192,N,세금계산서,ASP발급,청구
T1056,2026-01-31,2026,2026-01,C27,서울특별시 강남구,1961888,18,35313984,26293984,2629398,28923382,N,세금계산서,ASP발급,청구
T1057,2026-01-31,2026,2026-01,C27,서울특별시 강남구,,,4789016,4789016,478901,5267917,N,세금계산서,ASP발급,청구
T1058,2026-01-31,2026,2026-01,C03,서울특별시 송파구,400000,370,148000000,148000000,14800000,162800000,N,세금계산서,ASP발급,청구
T1059,2026-01-31,2026,2026-01,C03,서울특별시 송파구,320220,363,116239860,124886760,12488676,137375436,N,세금계산서,ASP발급,청구
T1060,2026-01-31,2026,2026-01,C12,경기도 용인시,700000,385,269500000,269500000,26950000,296450000,N,세금계산서,ASP발급,청구
T1061,2026-01-31,2026,2026-01,C12,경기도 용인시,500000,385,192500000,192500000,19250000,211750000,N,세금계산서,ASP발급,청구
T1062,2026-01-31,2026,2026-01,C12,경기도 용인시,500000,385,192500000,192500000,19250000,211750000,N,세금계산서,ASP발급,청구
T1063,2026-01-31,2026,2026-01,C03,서울특별시 송파구,50940,380,19357200,74809800,7480980,82290780,N,세금계산서,ASP발급,청구
T1064,2026-01-31,2026,2026-01,C20,인천광역시 중구,,,12500000,12500000,1250000,13750000,N,세금계산서,ASP발급,청구
T1065,2026-01-31,2026,2026-01,C23,경기도 수원시,228570,420,95999400,95999400,9599940,105599340,N,세금계산서,ASP발급,청구
T1066,2026-01-31,2026,2026-01,C08,경기도 용인시,368806,17,6269702,7267102,726710,7993812,N,세금계산서,ASP발급,청구
T1067,2026-01-31,2026,2026-01,C12,경기도 용인시,906,353,319818,319818,31981,351799,N,세금계산서,ASP발급,청구
T1068,2026-01-31,2026,2026-01,C12,경기도 용인시,10,160000,1600000,1600000,160000,1760000,N,세금계산서,ASP발급,청구
T1069,2026-01-31,2026,2026-01,C12,경기도 용인시,35,20000,700000,700000,70000,770000,N,세금계산서,ASP발급,청구
T1070,2026-01-31,2026,2026-01,C12,경기도 용인시,2884139,17,49030363,49030363,4903036,53933399,N,세금계산서,ASP발급,청구
T1071,2026-01-31,2026,2026-01,C12,경기도 용인시,62610,17,1064370,1064370,106437,1170807,N,세금계산서,ASP발급,청구
T1072,2026-01-31,2026,2026-01,C01,경상북도 안동시,1905573,363,691722999,738095689,73809568,811905257,N,세금계산서,ASP발급,청구
T1073,2026-01-31,2026,2026-01,C01,경상북도 안동시,625820,14,8761480,10001280,1000128,11001408,N,세금계산서,ASP발급,청구
T1074,2026-01-31,2026,2026-01,C01,경상북도 안동시,55620,395,21969900,23737800,2373780,26111580,N,세금계산서,ASP발급,청구
T1075,2026-02-02,2026,2026-02,C18,대구광역시 달서구,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T1076,2026-02-02,2026,2026-02,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,영수
T1077,2026-02-05,2026,2026-02,C28,경상남도 창녕군,10,20000,200000,400000,40000,440000,N,세금계산서,인터넷발급,청구
T1078,2026-02-09,2026,2026-02,C10,서울특별시 강동구,4,20000,80000,80000,8000,88000,N,세금계산서,ASP발급,청구
T1079,2026-02-09,2026,2026-02,C10,서울특별시 강동구,-4,20000,-80000,-80000,-8000,-88000,Y,수정세금계산서,ASP발급,청구
T1080,2026-02-09,2026,2026-02,C10,서울특별시 강동구,4,20000,80000,80000,8000,88000,Y,수정세금계산서,ASP발급,청구
T1081,2026-02-10,2026,2026-02,C09,전라북도 전주시,500000,379,189500000,189500000,18950000,208450000,N,세금계산서,ASP발급,청구
T1082,2026-02-10,2026,2026-02,C07,경상남도 창원시,1000000,377,377000000,377000000,37700000,414700000,N,세금계산서,ASP발급,청구
T1083,2026-02-12,2026,2026-02,C11,서울특별시 중구,200000,410,82000000,82000000,8200000,90200000,N,세금계산서,ASP발급,청구
T1084,2026-02-13,2026,2026-02,C18,대구광역시 달서구,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T1085,2026-02-19,2026,2026-02,C18,대구광역시 달서구,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T1086,2026-02-20,2026,2026-02,C10,서울특별시 강동구,6,20000,120000,120000,12000,132000,N,세금계산서,ASP발급,청구
T1087,2026-02-20,2026,2026-02,C10,서울특별시 강동구,6,20000,120000,120000,12000,132000,N,세금계산서,ASP발급,청구
T1088,2026-02-20,2026,2026-02,C10,서울특별시 강동구,6,20000,120000,120000,12000,132000,N,세금계산서,ASP발급,청구
T1089,2026-02-23,2026,2026-02,C28,경상남도 창녕군,8,20000,160000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T1090,2026-02-23,2026,2026-02,C18,대구광역시 달서구,5,20000,100000,300000,30000,330000,N,세금계산서,인터넷발급,청구
T1091,2026-02-23,2026,2026-02,C18,대구광역시 달서구,-5,20000,-100000,-300000,-30000,-330000,Y,수정세금계산서,인터넷발급,청구
T1092,2026-02-23,2026,2026-02,C18,대구광역시 달서구,8,20000,160000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T1093,2026-02-23,2026,2026-02,C18,대구광역시 달서구,5,20000,100000,200000,20000,220000,N,세금계산서,인터넷발급,청구
T1094,2026-02-23,2026,2026-02,C18,대구광역시 달서구,8,20000,160000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T1095,2026-02-23,2026,2026-02,C28,경상남도 창녕군,10,20000,200000,400000,40000,440000,N,세금계산서,인터넷발급,청구
T1096,2026-02-23,2026,2026-02,C18,대구광역시 달서구,-8,20000,-160000,-360000,-36000,-396000,Y,수정세금계산서,인터넷발급,청구
T1097,2026-02-25,2026,2026-02,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T1098,2026-02-26,2026,2026-02,C12,경기도 용인시,500000,385,192500000,192500000,19250000,211750000,N,세금계산서,ASP발급,청구
T1099,2026-02-26,2026,2026-02,C22,충청북도 진천군,500000,385,192500000,192500000,19250000,211750000,N,세금계산서,ASP발급,청구
T1100,2026-02-27,2026,2026-02,C13,서울특별시 강남구,145760,390,56846400,56846400,5684640,62531040,N,세금계산서,ASP발급,청구
T1101,2026-02-28,2026,2026-02,C06,충청남도 천안시,516000,371,191436000,191436000,19143600,210579600,N,세금계산서,ASP발급,청구
T1102,2026-02-28,2026,2026-02,C20,인천광역시 중구,,,19940000,19940000,1994000,21934000,N,세금계산서,ASP발급,청구
T1103,2026-02-28,2026,2026-02,C02,경상남도 김해시,798710,384,306704640,306704640,30670464,337375104,N,세금계산서,ASP발급,청구
T1104,2026-02-28,2026,2026-02,C07,경상남도 창원시,1054740,12,12656880,20026880,2002688,22029568,N,세금계산서,ASP발급,청구
T1105,2026-02-28,2026,2026-02,C05,경기도 평택시,364800,398,145190400,145190400,14519040,159709440,N,세금계산서,ASP발급,청구
T1106,2026-02-28,2026,2026-02,C07,경상남도 창원시,80300,379,30433700,30433700,3043370,33477070,N,세금계산서,ASP발급,청구
T1107,2026-02-28,2026,2026-02,C28,경상남도 창녕군,490600,11,5396600,5396600,539660,5936260,N,세금계산서,ASP발급,청구
T1108,2026-02-28,2026,2026-02,C27,서울특별시 강남구,1146938,18,20644884,22584884,2258488,24843372,N,세금계산서,ASP발급,청구
T1109,2026-02-28,2026,2026-02,C27,서울특별시 강남구,,,1348070,1348070,134806,1482876,N,세금계산서,ASP발급,청구
T1110,2026-02-28,2026,2026-02,C27,서울특별시 강남구,-1146938,18,-20644884,-22584884,-2258488,-24843372,Y,수정세금계산서,ASP발급,청구
T1111,2026-02-28,2026,2026-02,C27,서울특별시 강남구,1146938,18,20644884,19504884,1950488,21455372,Y,수정세금계산서,ASP발급,청구
T1112,2026-02-28,2026,2026-02,C28,경상남도 창녕군,2607340,8,20858720,20858720,2085872,22944592,N,세금계산서,ASP발급,청구
T1113,2026-02-28,2026,2026-02,C18,대구광역시 달서구,1560270,8,12482160,12482160,1248216,13730376,N,세금계산서,ASP발급,청구
T1114,2026-02-28,2026,2026-02,C03,서울특별시 송파구,650000,370,240500000,240500000,24050000,264550000,N,세금계산서,ASP발급,청구
T1115,2026-02-28,2026,2026-02,C10,서울특별시 강동구,3733027,15,55995405,56303405,5630343,61933748,N,세금계산서,ASP발급,청구
T1116,2026-02-28,2026,2026-02,C14,전북특별자치도 군산시,235200,373,87729600,87729600,8772960,96502560,N,세금계산서,ASP발급,청구
T1117,2026-02-28,2026,2026-02,C03,서울특별시 송파구,63700,440,28028000,49758250,4975825,54734075,N,세금계산서,ASP발급,청구
T1118,2026-02-28,2026,2026-02,C23,경기도 수원시,273580,440,120375200,120375200,12037520,132412720,N,세금계산서,ASP발급,청구
T1119,2026-02-28,2026,2026-02,C16,경기도 하남시,27880,385,10733800,10733800,1073380,11807180,N,세금계산서,ASP발급,청구
T1120,2026-02-28,2026,2026-02,C16,경기도 하남시,104770,430,45051100,56931100,5693110,62624210,N,세금계산서,ASP발급,청구
T1121,2026-02-28,2026,2026-02,C08,경기도 용인시,55740,15,836100,836100,83610,919710,N,세금계산서,ASP발급,청구
T1122,2026-02-28,2026,2026-02,C08,경기도 용인시,631688,17,10738696,10738696,1073869,11812565,N,세금계산서,ASP발급,청구
T1123,2026-02-28,2026,2026-02,C08,경기도 용인시,6,20000,120000,220000,22000,242000,N,세금계산서,ASP발급,청구
T1124,2026-02-28,2026,2026-02,C01,경상북도 안동시,978645,378,369927810,378192810,37819281,416012091,N,세금계산서,ASP발급,청구
T1125,2026-02-28,2026,2026-02,C01,경상북도 안동시,542170,14,7590380,8341760,834176,9175936,N,세금계산서,ASP발급,청구
T1126,2026-02-28,2026,2026-02,C01,경상북도 안동시,24940,395,9851300,9851300,985130,10836430,N,세금계산서,ASP발급,청구
T1127,2026-02-28,2026,2026-02,C12,경기도 용인시,368781,17,6269277,6269277,626927,6896204,N,세금계산서,ASP발급,청구
T1128,2026-02-28,2026,2026-02,C12,경기도 용인시,8,20000,160000,160000,16000,176000,N,세금계산서,ASP발급,청구
T1129,2026-02-28,2026,2026-02,C12,경기도 용인시,25080,17,426360,426360,42636,468996,N,세금계산서,ASP발급,청구
T1130,2026-02-28,2026,2026-02,C38,경기도 성남시,14520,4300,62436000,62436000,6243600,68679600,N,세금계산서,ASP발급,청구
T1131,2026-02-28,2026,2026-02,C38,경기도 성남시,-14520,4300,-62436000,-62436000,-6243600,-68679600,Y,수정세금계산서,ASP발급,청구
T1132,2026-02-28,2026,2026-02,C38,경기도 성남시,14520,430,6243600,6243600,624360,6867960,Y,수정세금계산서,ASP발급,청구
T1133,2026-02-28,2026,2026-02,C06,충청남도 천안시,-516000,371,-191436000,-191436000,-19143600,-210579600,Y,수정세금계산서,ASP발급,청구
T1134,2026-02-28,2026,2026-02,C06,충청남도 천안시,516000,371,191436000,191436000,19143600,210579600,Y,수정세금계산서,ASP발급,청구
T1135,2026-02-28,2026,2026-02,C17,서울특별시 송파구,29780,397,11822660,11822660,1182266,13004926,N,세금계산서,ASP발급,청구
T1136,2026-02-28,2026,2026-02,C17,서울특별시 송파구,226290,425,96173250,107679250,10767925,118447175,N,세금계산서,ASP발급,청구
T1137,2026-02-28,2026,2026-02,C04,부산광역시 수영구,1000000,360,360000000,360000000,36000000,396000000,N,세금계산서,ASP발급,청구
T1138,2026-03-01,2026,2026-03,C29,서울특별시 금천구,500000,380,190000000,190000000,19000000,209000000,N,세금계산서,ASP발급,청구
T1139,2026-03-01,2026,2026-03,C29,서울특별시 금천구,274550,16,4392800,4392800,439280,4832080,N,세금계산서,ASP발급,청구
T1140,2026-03-03,2026,2026-03,C10,서울특별시 강동구,6,20000,120000,120000,12000,132000,N,세금계산서,ASP발급,청구
T1141,2026-03-03,2026,2026-03,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,영수
T1142,2026-03-05,2026,2026-03,C28,경상남도 창녕군,10,20000,200000,400000,40000,440000,N,세금계산서,인터넷발급,청구
T1143,2026-03-05,2026,2026-03,C28,경상남도 창녕군,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T1144,2026-03-05,2026,2026-03,C18,대구광역시 달서구,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T1145,2026-03-13,2026,2026-03,C18,대구광역시 달서구,3,20000,60000,160000,16000,176000,N,세금계산서,인터넷발급,청구
T1146,2026-03-16,2026,2026-03,C18,대구광역시 달서구,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T1147,2026-03-20,2026,2026-03,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T1148,2026-03-23,2026,2026-03,C18,대구광역시 달서구,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T1149,2026-03-25,2026,2026-03,C22,충청북도 진천군,500000,395,197500000,197500000,19750000,217250000,N,세금계산서,ASP발급,청구
T1150,2026-03-31,2026,2026-03,C13,서울특별시 강남구,211000,390,82290000,82290000,8229000,90519000,N,세금계산서,ASP발급,청구
T1151,2026-03-31,2026,2026-03,C07,경상남도 창원시,87770,379,33264830,33264830,3326483,36591313,N,세금계산서,ASP발급,청구
T1152,2026-03-31,2026,2026-03,C24,경기도 안양시,59440,408,24251520,24251520,2425152,26676672,N,세금계산서,ASP발급,청구
T1153,2026-03-31,2026,2026-03,C07,경상남도 창원시,25850,12,310200,600200,60020,660220,N,세금계산서,ASP발급,청구
T1154,2026-03-31,2026,2026-03,C16,경기도 하남시,84560,450,38052000,50058000,5005800,55063800,N,세금계산서,ASP발급,청구
T1155,2026-03-31,2026,2026-03,C20,인천광역시 중구,,,22630000,22630000,2263000,24893000,N,세금계산서,ASP발급,청구
T1156,2026-03-31,2026,2026-03,C05,경기도 평택시,362670,398,144342660,144342660,14434266,158776926,N,세금계산서,ASP발급,청구
T1157,2026-03-31,2026,2026-03,C07,경상남도 창원시,-25850,12,-310200,-600200,-60020,-660220,Y,수정세금계산서,ASP발급,청구
T1158,2026-03-31,2026,2026-03,C07,경상남도 창원시,25850,12,310200,500200,50020,550220,Y,수정세금계산서,ASP발급,청구
T1159,2026-03-31,2026,2026-03,C02,경상남도 김해시,990370,384,380302080,380302080,38030208,418332288,N,세금계산서,ASP발급,청구
T1160,2026-03-31,2026,2026-03,C27,서울특별시 강남구,3504185,,66579515,62679515,6267951,68947466,N,세금계산서,ASP발급,청구
T1161,2026-03-31,2026,2026-03,C10,서울특별시 강동구,3968060,16,63488960,63488960,6348896,69837856,N,세금계산서,ASP발급,청구
T1162,2026-03-31,2026,2026-03,C03,서울특별시 송파구,100000,370,37000000,37000000,3700000,40700000,N,세금계산서,ASP발급,청구
T1163,2026-03-31,2026,2026-03,C03,서울특별시 송파구,600000,383,229800000,239830770,23983077,263813847,N,세금계산서,ASP발급,청구
T1164,2026-03-31,2026,2026-03,C03,서울특별시 송파구,77870,435,33873450,82774950,8277495,91052445,N,세금계산서,ASP발급,청구
T1165,2026-03-31,2026,2026-03,C06,충청남도 천안시,998700,372,371516400,371516400,37151640,408668040,N,세금계산서,ASP발급,청구
T1166,2026-03-31,2026,2026-03,C28,경상남도 창녕군,607230,11,6679530,6679530,667953,7347483,N,세금계산서,ASP발급,청구
T1167,2026-03-31,2026,2026-03,C18,대구광역시 달서구,1826040,9,16434360,16434360,1643436,18077796,N,세금계산서,ASP발급,청구
T1168,2026-03-31,2026,2026-03,C28,경상남도 창녕군,3172000,9,28548000,28548000,2854800,31402800,N,세금계산서,ASP발급,청구
T1169,2026-03-31,2026,2026-03,C29,서울특별시 금천구,56460,16,903360,903360,90336,993696,N,세금계산서,ASP발급,청구
T1170,2026-03-31,2026,2026-03,C14,전북특별자치도 군산시,254860,373,95062780,95062780,9506278,104569058,N,세금계산서,ASP발급,청구
T1171,2026-03-31,2026,2026-03,C26,경기도 성남시,26370,425,11207250,34940850,3494085,38434935,N,세금계산서,ASP발급,청구
T1172,2026-03-31,2026,2026-03,C12,경기도 용인시,1027521,18,18495378,18495378,1849537,20344915,N,세금계산서,ASP발급,청구
T1173,2026-03-31,2026,2026-03,C12,경기도 용인시,16,20000,320000,320000,32000,352000,N,세금계산서,ASP발급,청구
T1174,2026-03-31,2026,2026-03,C12,경기도 용인시,157520,18,2835360,2835360,283536,3118896,N,세금계산서,ASP발급,청구
T1175,2026-03-31,2026,2026-03,C17,서울특별시 송파구,82090,451,37022590,37022590,3702259,40724849,N,세금계산서,ASP발급,청구
T1176,2026-03-31,2026,2026-03,C17,서울특별시 송파구,93340,414,38642760,38642760,3864276,42507036,N,세금계산서,ASP발급,청구
T1177,2026-03-31,2026,2026-03,C23,경기도 수원시,223180,450,100431000,100431000,10043100,110474100,N,세금계산서,ASP발급,청구
T1178,2026-03-31,2026,2026-03,C12,경기도 용인시,-157520,18,-2835360,-2835360,-283536,-3118896,Y,수정세금계산서,ASP발급,청구
T1179,2026-03-31,2026,2026-03,C12,경기도 용인시,127520,18,2295360,2295360,229536,2524896,Y,수정세금계산서,ASP발급,청구
T1180,2026-03-31,2026,2026-03,C08,경기도 용인시,26,20000,520000,1420000,142000,1562000,N,세금계산서,ASP발급,청구
T1181,2026-03-31,2026,2026-03,C08,경기도 용인시,631688,1,631688,42226492,4222648,46449140,N,세금계산서,ASP발급,청구
T1182,2026-03-31,2026,2026-03,C08,경기도 용인시,55740,1,55740,264540,26454,290994,N,세금계산서,ASP발급,청구
T1183,2026-03-31,2026,2026-03,C08,경기도 용인시,300000,435,130500000,130500000,13050000,143550000,N,세금계산서,ASP발급,청구
T1184,2026-03-31,2026,2026-03,C01,경상북도 안동시,1398105,378,528483690,536748690,53674869,590423559,N,세금계산서,ASP발급,청구
T1185,2026-03-31,2026,2026-03,C01,경상북도 안동시,36890,410,15124900,15124900,1512490,16637390,N,세금계산서,ASP발급,청구
T1186,2026-03-31,2026,2026-03,C01,경상북도 안동시,670660,14,9389240,9389240,938924,10328164,N,세금계산서,ASP발급,청구
T1187,2026-03-31,2026,2026-03,C01,경상북도 안동시,8640,410,3542400,25050150,2505015,27555165,N,세금계산서,ASP발급,청구
T1188,2026-04-01,2026,2026-04,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,영수
T1189,2026-04-03,2026,2026-04,C11,서울특별시 중구,500000,447,223500000,223500000,22350000,245850000,N,세금계산서,ASP발급,청구
T1190,2026-04-06,2026,2026-04,C28,경상남도 창녕군,6,20000,120000,2245000,224500,2469500,N,세금계산서,인터넷발급,청구
T1191,2026-04-07,2026,2026-04,C33,경상남도 밀양시,26220,424,11117280,11117280,1111728,12229008,N,세금계산서,ASP발급,청구
T1192,2026-04-09,2026,2026-04,C18,대구광역시 달서구,3,20000,60000,685000,68500,753500,N,세금계산서,인터넷발급,청구
T1193,2026-04-13,2026,2026-04,C28,경상남도 창녕군,5,20000,100000,1425000,142500,1567500,N,세금계산서,인터넷발급,청구
T1194,2026-04-13,2026,2026-04,C28,경상남도 창녕군,8,20000,160000,4910000,491000,5401000,N,세금계산서,인터넷발급,청구
T1195,2026-04-13,2026,2026-04,C18,대구광역시 달서구,6,20000,120000,3470000,347000,3817000,N,세금계산서,인터넷발급,청구
T1196,2026-04-13,2026,2026-04,C10,서울특별시 강동구,6,20000,120000,120000,12000,132000,N,세금계산서,ASP발급,청구
T1197,2026-04-20,2026,2026-04,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T1198,2026-04-23,2026,2026-04,C07,경상남도 창원시,-500000,427,-213500000,-213500000,-21350000,-234850000,Y,수정세금계산서,인터넷발급,청구
T1199,2026-04-23,2026,2026-04,C07,경상남도 창원시,500000,427,213500000,213500000,21350000,234850000,Y,수정세금계산서,인터넷발급,청구
T1200,2026-04-23,2026,2026-04,C07,경상남도 창원시,500000,427,213500000,213500000,21350000,234850000,N,세금계산서,ASP발급,청구
T1201,2026-04-27,2026,2026-04,C28,경상남도 창녕군,10,20000,200000,7400000,740000,8140000,N,세금계산서,인터넷발급,청구
T1202,2026-04-27,2026,2026-04,C18,대구광역시 달서구,1,20000,20000,295000,29500,324500,N,세금계산서,인터넷발급,청구
T1203,2026-04-27,2026,2026-04,C18,대구광역시 달서구,5,20000,100000,1425000,142500,1567500,N,세금계산서,인터넷발급,청구
T1204,2026-04-28,2026,2026-04,C18,대구광역시 달서구,1,20000,20000,295000,29500,324500,N,세금계산서,인터넷발급,청구
T1205,2026-04-29,2026,2026-04,C10,서울특별시 강동구,1707506,16,27320096,27320096,2732009,30052105,N,세금계산서,ASP발급,청구
T1206,2026-04-30,2026,2026-04,C17,서울특별시 송파구,61420,435,26717700,47698220,4769822,52468042,N,세금계산서,인터넷발급,청구
T1207,2026-04-30,2026,2026-04,C16,경기도 하남시,49950,486,24275700,86689570,8668957,95358527,N,세금계산서,인터넷발급,청구
T1208,2026-04-30,2026,2026-04,C24,경기도 안양시,378650,415,157139750,157139750,15713975,172853725,N,세금계산서,ASP발급,청구
T1209,2026-04-30,2026,2026-04,C13,서울특별시 강남구,116020,407,47220140,47220140,4722014,51942154,N,세금계산서,ASP발급,청구
T1210,2026-04-30,2026,2026-04,C05,경기도 평택시,392960,420,165043200,165043200,16504320,181547520,N,세금계산서,ASP발급,청구
T1211,2026-04-30,2026,2026-04,C18,대구광역시 달서구,106090,355,37661950,37661950,3766195,41428145,N,세금계산서,ASP발급,청구
T1212,2026-04-30,2026,2026-04,C20,인천광역시 중구,,,22140000,22140000,2214000,24354000,N,세금계산서,ASP발급,청구
T1213,2026-04-30,2026,2026-04,C02,경상남도 김해시,581480,384,223288320,335586720,33558672,369145392,N,세금계산서,ASP발급,청구
T1214,2026-04-30,2026,2026-04,C26,경기도 성남시,25370,450,11416500,11416500,1141650,12558150,N,세금계산서,ASP발급,청구
T1215,2026-04-30,2026,2026-04,C27,서울특별시 강남구,3050107,19,57952033,58452033,5845203,64297236,N,세금계산서,ASP발급,청구
T1216,2026-04-30,2026,2026-04,C07,경상남도 창원시,1360180,13,17682340,26852340,2685234,29537574,N,세금계산서,ASP발급,청구
T1217,2026-04-30,2026,2026-04,C07,경상남도 창원시,26680,13,346840,536840,53684,590524,N,세금계산서,ASP발급,청구
